graph_id,graph_label
582_14,4
582_15,0
582_16,0
582_17,0
582_18,0
582_19,0
583_0,5
583_1,11
583_2,12
583_3,11
583_4,8
583_5,6
583_6,6
583_7,5
583_8,11
583_9,10
583_10,1
583_11,6
583_12,7
583_13,0
583_14,3
583_15,0
583_16,0
583_17,2
583_18,1
583_19,0
584_0,6
584_1,11
584_2,4
584_3,3
584_4,12
584_5,11
584_6,11
584_7,12
584_8,11
584_9,1
584_10,6
584_11,6
584_12,1
584_13,2
584_14,0
584_15,2
584_16,2
584_17,1
584_18,1
584_19,0
585_0,8
585_1,8
585_2,17
585_3,0
585_4,12
585_5,10
585_6,11
585_7,11
585_8,6
585_9,2
585_10,2
585_11,7
585_12,5
585_13,6
585_14,2
585_15,3
585_16,3
585_17,2
585_18,1
585_19,0
586_0,6
586_1,13
586_2,15
586_3,7
586_4,14
586_5,8
586_6,8
586_7,6
586_8,8
586_9,6
586_10,2
586_11,0
586_12,4
586_13,6
586_14,3
586_15,0
586_16,2
586_17,1
586_18,1
586_19,0
587_0,19
587_1,9
587_2,7
587_3,12
587_4,12
587_5,11
587_6,8
587_7,4
587_8,9
587_9,9
587_10,6
587_11,3
587_12,1
587_13,0
587_14,2
587_15,4
587_16,1
587_17,1
587_18,1
587_19,0
588_0,0
588_1,14
588_2,5
588_3,13
588_4,12
588_5,14
588_6,9
588_7,6
588_8,8
588_9,7
588_10,7
588_11,6
588_12,7
588_13,5
588_14,3
588_15,0
588_16,2
588_17,0
588_18,1
588_19,0
589_0,18
589_1,18
589_2,6
589_3,16
589_4,15
589_5,7
589_6,1
589_7,7
589_8,9
589_9,8
589_10,9
589_11,8
589_12,4
589_13,3
589_14,0
589_15,3
589_16,0
589_17,0
589_18,1
589_19,0
590_0,12
590_1,17
590_2,2
590_3,9
590_4,1
590_5,14
590_6,8
590_7,12
590_8,2
590_9,8
590_10,4
590_11,7
590_12,6
590_13,2
590_14,1
590_15,0
590_16,1
590_17,1
590_18,0
590_19,0
591_0,19
591_1,13
591_2,14
591_3,14
591_4,7
591_5,8
591_6,8
591_7,11
591_8,3
591_9,4
591_10,3
591_11,3
591_12,2
591_13,0
591_14,0
591_15,3
591_16,0
591_17,0
591_18,0
591_19,0
592_0,19
592_1,3
592_2,17
592_3,4
592_4,0
592_5,14
592_6,12
592_7,12
592_8,1
592_9,4
592_10,6
592_11,4
592_12,5
592_13,1
592_14,0
592_15,3
592_16,1
592_17,0
592_18,1
592_19,0
593_0,16
593_1,17
593_2,12
593_3,16
593_4,5
593_5,13
593_6,12
593_7,6
593_8,11
593_9,9
593_10,7
593_11,0
593_12,3
593_13,4
593_14,0
593_15,3
593_16,3
593_17,0
593_18,0
593_19,0
594_0,17
594_1,11
594_2,9
594_3,11
594_4,13
594_5,14
594_6,11
594_7,10
594_8,11
594_9,10
594_10,3
594_11,2
594_12,1
594_13,4
594_14,1
594_15,3
594_16,3
594_17,0
594_18,1
594_19,0
595_0,2
595_1,0
595_2,8
595_3,0
595_4,6
595_5,7
595_6,2
595_7,12
595_8,9
595_9,6
595_10,7
595_11,8
595_12,7
595_13,4
595_14,2
595_15,1
595_16,2
595_17,1
595_18,1
595_19,0
596_0,8
596_1,8
596_2,10
596_3,14
596_4,2
596_5,6
596_6,2
596_7,12
596_8,11
596_9,6
596_10,9
596_11,6
596_12,6
596_13,6
596_14,3
596_15,0
596_16,0
596_17,2
596_18,0
596_19,0
597_0,11
597_1,10
597_2,9
597_3,16
597_4,11
597_5,10
597_6,12
597_7,12
597_8,4
597_9,9
597_10,3
597_11,3
597_12,4
597_13,0
597_14,4
597_15,2
597_16,0
597_17,1
597_18,1
597_19,0
598_0,0
598_1,3
598_2,11
598_3,15
598_4,15
598_5,7
598_6,11
598_7,5
598_8,7
598_9,8
598_10,8
598_11,4
598_12,5
598_13,4
598_14,0
598_15,0
598_16,2
598_17,2
598_18,1
598_19,0
599_0,12
599_1,2
599_2,2
599_3,3
599_4,3
599_5,12
599_6,0
599_7,10
599_8,8
599_9,9
599_10,9
599_11,8
599_12,0
599_13,1
599_14,3
599_15,0
599_16,2
599_17,1
599_18,1
599_19,0
600_0,16
600_1,17
600_2,8
600_3,16
600_4,10
600_5,14
600_6,1
600_7,9
600_8,0
600_9,1
600_10,3
600_11,4
600_12,4
600_13,0
600_14,3
600_15,0
600_16,0
600_17,1
600_18,1
600_19,0
601_0,6
601_1,9
601_2,16
601_3,9
601_4,11
601_5,14
601_6,9
601_7,11
601_8,9
601_9,3
601_10,0
601_11,0
601_12,6
601_13,6
601_14,4
601_15,0
601_16,0
601_17,2
601_18,0
601_19,0
602_0,11
602_1,10
602_2,3
602_3,0
602_4,10
602_5,2
602_6,12
602_7,11
602_8,8
602_9,6
602_10,9
602_11,3
602_12,3
602_13,0
602_14,0
602_15,2
602_16,1
602_17,0
602_18,1
602_19,0
603_0,8
603_1,13
603_2,12
603_3,12
603_4,15
603_5,9
603_6,10
603_7,9
603_8,5
603_9,8
603_10,9
603_11,8
603_12,4
603_13,6
603_14,3
603_15,0
603_16,0
603_17,1
603_18,1
603_19,0
604_0,10
604_1,9
604_2,7
604_3,3
604_4,7
604_5,11
604_6,9
604_7,11
604_8,4
604_9,3
604_10,3
604_11,5
604_12,6
604_13,5
604_14,5
604_15,0
604_16,2
604_17,1
604_18,1
604_19,0
605_0,18
605_1,3
605_2,5
605_3,14
605_4,12
605_5,12
605_6,12
605_7,4
605_8,11
605_9,4
605_10,2
605_11,7
605_12,2
605_13,1
605_14,4
605_15,1
605_16,3
605_17,0
605_18,1
605_19,0
606_0,15
606_1,4
606_2,5
606_3,8
606_4,2
606_5,14
606_6,13
606_7,0
606_8,0
606_9,5
606_10,3
606_11,3
606_12,4
606_13,5
606_14,2
606_15,3
606_16,2
606_17,0
606_18,0
606_19,0
607_0,8
607_1,12
607_2,11
607_3,15
607_4,14
607_5,9
607_6,0
607_7,7
607_8,8
607_9,7
607_10,9
607_11,6
607_12,3
607_13,2
607_14,0
607_15,2
607_16,0
607_17,2
607_18,1
607_19,0
608_0,8
608_1,1
608_2,6
608_3,15
608_4,12
608_5,3
608_6,13
608_7,9
608_8,8
608_9,8
608_10,8
608_11,8
608_12,3
608_13,3
608_14,4
608_15,1
608_16,2
608_17,1
608_18,1
608_19,0
609_0,6
609_1,5
609_2,16
609_3,7
609_4,6
609_5,3
609_6,0
609_7,10
609_8,8
609_9,7
609_10,8
609_11,7
609_12,0
609_13,1
609_14,0
609_15,1
609_16,2
609_17,2
609_18,1
609_19,0
610_0,11
610_1,10
610_2,9
610_3,13
610_4,6
610_5,11
610_6,13
610_7,12
610_8,11
610_9,5
610_10,4
610_11,0
610_12,1
610_13,1
610_14,2
610_15,3
610_16,0
610_17,2
610_18,0
610_19,0
611_0,17
611_1,14
611_2,13
611_3,16
611_4,15
611_5,13
611_6,11
611_7,9
611_8,8
611_9,2
611_10,9
611_11,6
611_12,1
611_13,5
611_14,0
611_15,4
611_16,0
611_17,2
611_18,0
611_19,0
612_0,13
612_1,13
612_2,11
612_3,9
612_4,13
612_5,12
612_6,11
612_7,4
612_8,10
612_9,0
612_10,9
612_11,8
612_12,0
612_13,3
612_14,2
612_15,3
612_16,0
612_17,0
612_18,1
612_19,0
613_0,0
613_1,8
613_2,15
613_3,13
613_4,9
613_5,8
613_6,9
613_7,11
613_8,8
613_9,10
613_10,9
613_11,8
613_12,7
613_13,5
613_14,3
613_15,3
613_16,0
613_17,2
613_18,1
613_19,0
614_0,0
614_1,0
614_2,14
614_3,14
614_4,13
614_5,11
614_6,4
614_7,1
614_8,8
614_9,10
614_10,9
614_11,8
614_12,7
614_13,6
614_14,3
614_15,2
614_16,0
614_17,1
614_18,1
614_19,0
615_0,15
615_1,4
615_2,16
615_3,3
615_4,5
615_5,5
615_6,12
615_7,9
615_8,7
615_9,8
615_10,0
615_11,8
615_12,1
615_13,4
615_14,4
615_15,0
615_16,0
615_17,2
615_18,0
615_19,0
616_0,1
616_1,7
616_2,8
616_3,14
616_4,15
616_5,12
616_6,13
616_7,12
616_8,9
616_9,8
616_10,9
616_11,3
616_12,5
616_13,3
616_14,0
616_15,2
616_16,0
616_17,0
616_18,0
616_19,0
617_0,17
617_1,16
617_2,12
617_3,10
617_4,10
617_5,14
617_6,1
617_7,1
617_8,2
617_9,0
617_10,1
617_11,2
617_12,2
617_13,4
617_14,1
617_15,3
617_16,3
617_17,1
617_18,1
617_19,0
618_0,5
618_1,13
618_2,16
618_3,16
618_4,13
618_5,10
618_6,9
618_7,6
618_8,6
618_9,4
618_10,8
618_11,1
618_12,2
618_13,1
618_14,0
618_15,1
618_16,3
618_17,1
618_18,1
618_19,0
619_0,17
619_1,18
619_2,13
619_3,3
619_4,10
619_5,1
619_6,13
619_7,11
619_8,10
619_9,10
619_10,7
619_11,8
619_12,2
619_13,4
619_14,0
619_15,0
619_16,3
619_17,0
619_18,0
619_19,0
620_0,14
620_1,13
620_2,12
620_3,9
620_4,5
620_5,5
620_6,6
620_7,6
620_8,8
620_9,3
620_10,0
620_11,1
620_12,7
620_13,6
620_14,2
620_15,4
620_16,0
620_17,1
620_18,1
620_19,0
621_0,18
621_1,18
621_2,4
621_3,16
621_4,2
621_5,3
621_6,13
621_7,11
621_8,10
621_9,7
621_10,6
621_11,7
621_12,7
621_13,5
621_14,0
621_15,2
621_16,3
621_17,0
621_18,0
621_19,0
622_0,8
622_1,7
622_2,16
622_3,5
622_4,3
622_5,9
622_6,8
622_7,7
622_8,7
622_9,10
622_10,9
622_11,8
622_12,2
622_13,6
622_14,0
622_15,4
622_16,1
622_17,2
622_18,1
622_19,0
623_0,14
623_1,1
623_2,0
623_3,4
623_4,3
623_5,14
623_6,10
623_7,6
623_8,10
623_9,10
623_10,9
623_11,5
623_12,0
623_13,2
623_14,5
623_15,3
623_16,0
623_17,2
623_18,1
623_19,0
624_0,7
624_1,5
624_2,4
624_3,9
624_4,3
624_5,0
624_6,5
624_7,4
624_8,0
624_9,9
624_10,9
624_11,5
624_12,7
624_13,5
624_14,5
624_15,0
624_16,2
624_17,0
624_18,0
624_19,0
625_0,10
625_1,7
625_2,14
625_3,14
625_4,4
625_5,1
625_6,4
625_7,3
625_8,6
625_9,2
625_10,6
625_11,5
625_12,5
625_13,0
625_14,1
625_15,0
625_16,0
625_17,1
625_18,0
625_19,0
626_0,12
626_1,12
626_2,2
626_3,14
626_4,8
626_5,1
626_6,6
626_7,11
626_8,0
626_9,1
626_10,5
626_11,1
626_12,5
626_13,5
626_14,1
626_15,0
626_16,1
626_17,0
626_18,1
626_19,0
627_0,13
627_1,10
627_2,11
627_3,5
627_4,1
627_5,13
627_6,9
627_7,6
627_8,6
627_9,2
627_10,7
627_11,8
627_12,2
627_13,6
627_14,0
627_15,0
627_16,0
627_17,0
627_18,1
627_19,0
628_0,13
628_1,16
628_2,14
628_3,11
628_4,6
628_5,13
628_6,13
628_7,10
628_8,6
628_9,0
628_10,0
628_11,0
628_12,2
628_13,2
628_14,0
628_15,1
628_16,3
628_17,2
628_18,0
628_19,0
629_0,12
629_1,11
629_2,12
629_3,7
629_4,8
629_5,6
629_6,1
629_7,0
629_8,1
629_9,10
629_10,9
629_11,8
629_12,2
629_13,1
629_14,4
629_15,2
629_16,2
629_17,2
629_18,1
629_19,0
630_0,0
630_1,12
630_2,0
630_3,1
630_4,1
630_5,9
630_6,13
630_7,3
630_8,6
630_9,7
630_10,8
630_11,8
630_12,4
630_13,3
630_14,2
630_15,0
630_16,2
630_17,1
630_18,1
630_19,0
631_0,3
631_1,18
631_2,13
631_3,6
631_4,12
631_5,12
631_6,13
631_7,12
631_8,10
631_9,6
631_10,8
631_11,3
631_12,1
631_13,0
631_14,2
631_15,0
631_16,3
631_17,0
631_18,0
631_19,0
632_0,16
632_1,11
632_2,10
632_3,6
632_4,15
632_5,9
632_6,13
632_7,12
632_8,5
632_9,9
632_10,3
632_11,0
632_12,0
632_13,3
632_14,0
632_15,0
632_16,3
632_17,0
632_18,1
632_19,0
633_0,15
633_1,6
633_2,5
633_3,15
633_4,8
633_5,7
633_6,12
633_7,10
633_8,10
633_9,9
633_10,1
633_11,0
633_12,1
633_13,5
633_14,2
633_15,2
633_16,1
633_17,2
633_18,0
633_19,0
634_0,12
634_1,7
634_2,8
634_3,6
634_4,1
634_5,3
634_6,10
634_7,5
634_8,5
634_9,5
634_10,6
634_11,8
634_12,7
634_13,6
634_14,1
634_15,3
634_16,1
634_17,1
634_18,1
634_19,0
635_0,0
635_1,3
635_2,10
635_3,4
635_4,15
635_5,0
635_6,3
635_7,10
635_8,0
635_9,4
635_10,8
635_11,8
635_12,1
635_13,0
635_14,0
635_15,1
635_16,2
635_17,0
635_18,1
635_19,0
636_0,8
636_1,7
636_2,1
636_3,4
636_4,6
636_5,6
636_6,2
636_7,12
636_8,5
636_9,10
636_10,7
636_11,7
636_12,5
636_13,6
636_14,5
636_15,4
636_16,1
636_17,1
636_18,1
636_19,0
637_0,7
637_1,5
637_2,8
637_3,6
637_4,10
637_5,14
637_6,10
637_7,9
637_8,11
637_9,10
637_10,8
637_11,7
637_12,4
637_13,6
637_14,0
637_15,0
637_16,0
637_17,1
637_18,1
637_19,0
638_0,11
638_1,8
638_2,13
638_3,12
638_4,12
638_5,8
638_6,9
638_7,6
638_8,10
638_9,3
638_10,0
638_11,6
638_12,0
638_13,1
638_14,1
638_15,2
638_16,3
638_17,1
638_18,1
638_19,0
639_0,11
639_1,10
639_2,13
639_3,1
639_4,8
639_5,5
639_6,13
639_7,11
639_8,11
639_9,6
639_10,2
639_11,8
639_12,3
639_13,0
639_14,4
639_15,0
639_16,0
639_17,1
639_18,1
639_19,0
640_0,8
640_1,14
640_2,15
640_3,10
640_4,14
640_5,2
640_6,2
640_7,0
640_8,0
640_9,0
640_10,8
640_11,5
640_12,4
640_13,5
640_14,4
640_15,0
640_16,0
640_17,0
640_18,1
640_19,0
641_0,17
641_1,16
641_2,11
641_3,12
641_4,3
641_5,13
641_6,8
641_7,6
641_8,4
641_9,10
641_10,5
641_11,5
641_12,7
641_13,0
641_14,3
641_15,4
641_16,1
641_17,1
641_18,1
641_19,0
642_0,16
642_1,10
642_2,10
642_3,16
642_4,7
642_5,8
642_6,7
642_7,12
642_8,10
642_9,8
642_10,4
642_11,1
642_12,6
642_13,0
642_14,4
642_15,1
642_16,3
642_17,1
642_18,1
642_19,0
643_0,17
643_1,7
643_2,1
643_3,13
643_4,3
643_5,14
643_6,10
643_7,11
643_8,11
643_9,8
643_10,9
643_11,8
643_12,3
643_13,2
643_14,3
643_15,1
643_16,2
643_17,1
643_18,1
643_19,0
644_0,19
644_1,2
644_2,0
644_3,1
644_4,11
644_5,6
644_6,9
644_7,12
644_8,5
644_9,6
644_10,6
644_11,3
644_12,1
644_13,6
644_14,3
644_15,0
644_16,3
644_17,2
644_18,1
644_19,0
645_0,6
645_1,0
645_2,11
645_3,13
645_4,8
645_5,8
645_6,13
645_7,6
645_8,5
645_9,4
645_10,9
645_11,8
645_12,5
645_13,0
645_14,0
645_15,0
645_16,0
645_17,1
645_18,1
645_19,0
646_0,15
646_1,18
646_2,17
646_3,14
646_4,6
646_5,13
646_6,7
646_7,8
646_8,4
646_9,4
646_10,1
646_11,0
646_12,6
646_13,0
646_14,2
646_15,1
646_16,0
646_17,0
646_18,0
646_19,0
647_0,17
647_1,13
647_2,7
647_3,6
647_4,6
647_5,14
647_6,7
647_7,9
647_8,11
647_9,10
647_10,1
647_11,3
647_12,0
647_13,1
647_14,3
647_15,3
647_16,2
647_17,2
647_18,1
647_19,0
648_0,7
648_1,13
648_2,15
648_3,14
648_4,14
648_5,12
648_6,10
648_7,7
648_8,7
648_9,8
648_10,7
648_11,5
648_12,6
648_13,6
648_14,5
648_15,2
648_16,1
648_17,1
648_18,0
648_19,0
649_0,4
649_1,18
649_2,16
649_3,5
649_4,6
649_5,13
649_6,9
649_7,7
649_8,3
649_9,0
649_10,7
649_11,4
649_12,0
649_13,2
649_14,1
649_15,3
649_16,0
649_17,1
649_18,1
649_19,0
650_0,8
650_1,11
650_2,1
650_3,1
650_4,13
650_5,3
650_6,1
650_7,12
650_8,10
650_9,9
650_10,3
650_11,7
650_12,6
650_13,3
650_14,0
650_15,1
650_16,3
650_17,2
650_18,1
650_19,0
651_0,1
651_1,13
651_2,7
651_3,7
651_4,13
651_5,3
651_6,13
651_7,12
651_8,11
651_9,10
651_10,2
651_11,3
651_12,6
651_13,0
651_14,0
651_15,4
651_16,1
651_17,0
651_18,0
651_19,0
652_0,15
652_1,2
652_2,6
652_3,2
652_4,15
652_5,3
652_6,6
652_7,2
652_8,11
652_9,5
652_10,7
652_11,3
652_12,6
652_13,6
652_14,3
652_15,0
652_16,2
652_17,2
652_18,1
652_19,0
653_0,8
653_1,13
653_2,2
653_3,1
653_4,14
653_5,7
653_6,12
653_7,12
653_8,11
653_9,4
653_10,6
653_11,8
653_12,6
653_13,5
653_14,0
653_15,3
653_16,3
653_17,0
653_18,0
653_19,0
654_0,19
654_1,18
654_2,8
654_3,6
654_4,6
654_5,9
654_6,8
654_7,7
654_8,10
654_9,8
654_10,6
654_11,6
654_12,7
654_13,1
654_14,1
654_15,2
654_16,1
654_17,2
654_18,0
654_19,0
655_0,2
655_1,0
655_2,15
655_3,9
655_4,2
655_5,12
655_6,3
655_7,10
655_8,11
655_9,10
655_10,5
655_11,3
655_12,4
655_13,3
655_14,1
655_15,1
655_16,1
655_17,2
655_18,1
655_19,0
656_0,3
656_1,5
656_2,5
656_3,11
656_4,10
656_5,0
656_6,2
656_7,1
656_8,6
656_9,2
656_10,5
656_11,5
656_12,6
656_13,6
656_14,2
656_15,0
656_16,3
656_17,2
656_18,0
656_19,0
657_0,9
657_1,16
657_2,8
657_3,2
657_4,7
657_5,0
657_6,1
657_7,10
657_8,11
657_9,1
657_10,2
657_11,4
657_12,5
657_13,2
657_14,0
657_15,0
657_16,1
657_17,0
657_18,0
657_19,0
658_0,15
658_1,10
658_2,9
658_3,13
658_4,8
658_5,9
658_6,13
658_7,11
658_8,9
658_9,0
658_10,3
658_11,2
658_12,7
658_13,2
658_14,0
658_15,3
658_16,0
658_17,1
658_18,1
658_19,0
659_0,5
659_1,17
659_2,17
659_3,16
659_4,0
659_5,8
659_6,10
659_7,3
659_8,5
659_9,4
659_10,5
659_11,5
659_12,3
659_13,2
659_14,2
659_15,0
659_16,2
659_17,2
659_18,1
659_19,0
660_0,4
660_1,13
660_2,1
660_3,4
660_4,8
660_5,0
660_6,12
660_7,9
660_8,1
660_9,6
660_10,9
660_11,4
660_12,0
660_13,2
660_14,0
660_15,2
660_16,0
660_17,2
660_18,0
660_19,0
661_0,6
661_1,5
661_2,2
661_3,14
661_4,12
661_5,7
661_6,7
661_7,0
661_8,0
661_9,9
661_10,7
661_11,5
661_12,7
661_13,5
661_14,0
661_15,0
661_16,0
661_17,2
661_18,0
661_19,0
662_0,1
662_1,12
662_2,2
662_3,8
662_4,12
662_5,3
662_6,1
662_7,10
662_8,11
662_9,1
662_10,9
662_11,6
662_12,5
662_13,0
662_14,3
662_15,1
662_16,3
662_17,0
662_18,0
662_19,0
663_0,16
663_1,14
663_2,12
663_3,15
663_4,13
663_5,14
663_6,3
663_7,7
663_8,6
663_9,10
663_10,4
663_11,1
663_12,1
663_13,2
663_14,0
663_15,4
663_16,1
663_17,1
663_18,1
663_19,0
664_0,4
664_1,17
664_2,10
664_3,2
664_4,0
664_5,8
664_6,0
664_7,7
664_8,9
664_9,10
664_10,3
664_11,2
664_12,6
664_13,4
664_14,5
664_15,1
664_16,3
664_17,1
664_18,1
664_19,0
665_0,12
665_1,15
665_2,10
665_3,4
665_4,0
665_5,10
665_6,13
665_7,9
665_8,7
665_9,5
665_10,9
665_11,3
665_12,5
665_13,4
665_14,3
665_15,1
665_16,1
665_17,1
665_18,1
665_19,0
666_0,0
666_1,10
666_2,11
666_3,10
666_4,13
666_5,12
666_6,8
666_7,3
666_8,6
666_9,7
666_10,7
666_11,8
666_12,5
666_13,0
666_14,2
666_15,2
666_16,3
666_17,2
666_18,0
666_19,0
667_0,15
667_1,10
667_2,15
667_3,12
667_4,11
667_5,11
667_6,9
667_7,1
667_8,9
667_9,5
667_10,8
667_11,8
667_12,5
667_13,2
667_14,3
667_15,1
667_16,2
667_17,1
667_18,1
667_19,0
668_0,13
668_1,11
668_2,5
668_3,9
668_4,12
668_5,12
668_6,13
668_7,12
668_8,5
668_9,1
668_10,0
668_11,0
668_12,7
668_13,1
668_14,4
668_15,2
668_16,3
668_17,2
668_18,0
668_19,0
669_0,0
669_1,14
669_2,8
669_3,13
669_4,5
669_5,10
669_6,8
669_7,12
669_8,11
669_9,10
669_10,7
669_11,6
669_12,4
669_13,0
669_14,5
669_15,0
669_16,0
669_17,0
669_18,1
669_19,0
670_0,19
670_1,17
670_2,5
670_3,1
670_4,0
670_5,14
670_6,9
670_7,9
670_8,9
670_9,10
670_10,9
670_11,8
670_12,5
670_13,0
670_14,0
670_15,2
670_16,3
670_17,1
670_18,1
670_19,0
671_0,2
671_1,15
671_2,4
671_3,15
671_4,5
671_5,11
671_6,11
671_7,8
671_8,8
671_9,8
671_10,6
671_11,5
671_12,7
671_13,2
671_14,3
671_15,1
671_16,3
671_17,1
671_18,1
671_19,0
672_0,7
672_1,4
672_2,11
672_3,8
672_4,2
672_5,2
672_6,0
672_7,6
672_8,10
672_9,4
672_10,6
672_11,8
672_12,6
672_13,5
672_14,1
672_15,4
672_16,2
672_17,0
672_18,1
672_19,0
673_0,3
673_1,0
673_2,14
673_3,12
673_4,10
673_5,8
673_6,13
673_7,6
673_8,11
673_9,5
673_10,7
673_11,8
673_12,5
673_13,6
673_14,3
673_15,0
673_16,2
673_17,2
673_18,1
673_19,0
674_0,3
674_1,1
674_2,0
674_3,15
674_4,14
674_5,5
674_6,13
674_7,9
674_8,2
674_9,7
674_10,8
674_11,2
674_12,7
674_13,5
674_14,3
674_15,0
674_16,0
674_17,0
674_18,0
674_19,0
675_0,18
675_1,11
675_2,2
675_3,16
675_4,14
675_5,5
675_6,6
675_7,5
675_8,9
675_9,9
675_10,7
675_11,8
675_12,5
675_13,4
675_14,0
675_15,3
675_16,0
675_17,2
675_18,1
675_19,0
676_0,6
676_1,12
676_2,16
676_3,15
676_4,14
676_5,13
676_6,10
676_7,2
676_8,11
676_9,9
676_10,1
676_11,6
676_12,1
676_13,1
676_14,3
676_15,3
676_16,3
676_17,1
676_18,1
676_19,0
677_0,6
677_1,2
677_2,6
677_3,13
677_4,9
677_5,1
677_6,1
677_7,5
677_8,11
677_9,1
677_10,9
677_11,7
677_12,6
677_13,2
677_14,0
677_15,0
677_16,2
677_17,2
677_18,0
677_19,0
678_0,11
678_1,13
678_2,1
678_3,16
678_4,10
678_5,10
678_6,1
678_7,7
678_8,11
678_9,10
678_10,9
678_11,4
678_12,6
678_13,0
678_14,3
678_15,3
678_16,0
678_17,1
678_18,1
678_19,0
679_0,19
679_1,4
679_2,17
679_3,13
679_4,14
679_5,12
679_6,13
679_7,5
679_8,5
679_9,8
679_10,8
679_11,6
679_12,4
679_13,5
679_14,0
679_15,1
679_16,2
679_17,1
679_18,1
679_19,0
680_0,11
680_1,10
680_2,8
680_3,8
680_4,15
680_5,13
680_6,0
680_7,0
680_8,7
680_9,9
680_10,2
680_11,2
680_12,0
680_13,1
680_14,5
680_15,3
680_16,3
680_17,0
680_18,0
680_19,0
681_0,4
681_1,18
681_2,15
681_3,15
681_4,13
681_5,13
681_6,13
681_7,4
681_8,5
681_9,5
681_10,9
681_11,6
681_12,2
681_13,3
681_14,1
681_15,2
681_16,1
681_17,1
681_18,1
681_19,0
682_0,8
682_1,14
682_2,5
682_3,4
682_4,15
682_5,0
682_6,1
682_7,0
682_8,10
682_9,10
682_10,9
682_11,7
682_12,4
682_13,4
682_14,1
682_15,1
682_16,1
682_17,0
682_18,0
682_19,0
683_0,7
683_1,0
683_2,16
683_3,16
683_4,7
683_5,2
683_6,2
683_7,7
683_8,10
683_9,4
683_10,8
683_11,7
683_12,2
683_13,2
683_14,0
683_15,2
683_16,3
683_17,0
683_18,1
683_19,0
684_0,12
684_1,12
684_2,11
684_3,10
684_4,10
684_5,0
684_6,2
684_7,12
684_8,7
684_9,6
684_10,9
684_11,5
684_12,2
684_13,1
684_14,0
684_15,0
684_16,1
684_17,0
684_18,0
684_19,0
685_0,3
685_1,16
685_2,13
685_3,4
685_4,15
685_5,14
685_6,3
685_7,9
685_8,5
685_9,3
685_10,9
685_11,7
685_12,3
685_13,1
685_14,0
685_15,2
685_16,0
685_17,1
685_18,0
685_19,0
686_0,16
686_1,8
686_2,8
686_3,11
686_4,12
686_5,12
686_6,13
686_7,12
686_8,9
686_9,0
686_10,2
686_11,1
686_12,4
686_13,3
686_14,1
686_15,0
686_16,2
686_17,2
686_18,0
686_19,0
687_0,3
687_1,10
687_2,15
687_3,6
687_4,5
687_5,14
687_6,12
687_7,9
687_8,10
687_9,9
687_10,0
687_11,8
687_12,4
687_13,4
687_14,5
687_15,2
687_16,3
687_17,2
687_18,1
687_19,0
688_0,0
688_1,4
688_2,4
688_3,0
688_4,3
688_5,12
688_6,11
688_7,0
688_8,10
688_9,3
688_10,0
688_11,8
688_12,7
688_13,6
688_14,0
688_15,3
688_16,0
688_17,2
688_18,0
688_19,0
689_0,4
689_1,18
689_2,15
689_3,2
689_4,15
689_5,12
689_6,2
689_7,12
689_8,1
689_9,6
689_10,4
689_11,4
689_12,4
689_13,4
689_14,0
689_15,0
689_16,2
689_17,0
689_18,0
689_19,0
690_0,16
690_1,18
690_2,0
690_3,1
690_4,0
690_5,10
690_6,0
690_7,7
690_8,6
690_9,0
690_10,8
690_11,3
690_12,1
690_13,5
690_14,0
690_15,2
690_16,3
690_17,2
690_18,0
690_19,0
691_0,1
691_1,16
691_2,1
691_3,8
691_4,2
691_5,2
691_6,13
691_7,12
691_8,2
691_9,8
691_10,8
691_11,1
691_12,6
691_13,0
691_14,3
691_15,0
691_16,3
691_17,2
691_18,0
691_19,0
692_0,3
692_1,14
692_2,1
692_3,3
692_4,15
692_5,4
692_6,11
692_7,11
692_8,9
692_9,9
692_10,9
692_11,8
692_12,7
692_13,6
692_14,3
692_15,0
692_16,0
692_17,2
692_18,1
692_19,0
693_0,14
693_1,2
693_2,17
693_3,10
693_4,11
693_5,11
693_6,10
693_7,9
693_8,7
693_9,2
693_10,8
693_11,1
693_12,4
693_13,3
693_14,0
693_15,3
693_16,2
693_17,2
693_18,1
693_19,0
694_0,6
694_1,18
694_2,6
694_3,16
694_4,14
694_5,14
694_6,13
694_7,6
694_8,9
694_9,2
694_10,0
694_11,0
694_12,0
694_13,0
694_14,0
694_15,0
694_16,3
694_17,2
694_18,1
694_19,0
695_0,17
695_1,13
695_2,14
695_3,16
695_4,14
695_5,13
695_6,12
695_7,11
695_8,6
695_9,7
695_10,4
695_11,6
695_12,6
695_13,4
695_14,5
695_15,4
695_16,0
695_17,0
695_18,0
695_19,0
696_0,12
696_1,0
696_2,14
696_3,10
696_4,10
696_5,11
696_6,11
696_7,11
696_8,8
696_9,8
696_10,7
696_11,5
696_12,6
696_13,2
696_14,3
696_15,2
696_16,3
696_17,2
696_18,1
696_19,0
697_0,5
697_1,0
697_2,17
697_3,10
697_4,3
697_5,3
697_6,1
697_7,9
697_8,1
697_9,8
697_10,1
697_11,7
697_12,2
697_13,3
697_14,3
697_15,0
697_16,1
697_17,2
697_18,1
697_19,0
698_0,18
698_1,4
698_2,0
698_3,16
698_4,6
698_5,9
698_6,13
698_7,4
698_8,3
698_9,10
698_10,9
698_11,5
698_12,5
698_13,5
698_14,4
698_15,3
698_16,3
698_17,1
698_18,1
698_19,0
699_0,16
699_1,18
699_2,4
699_3,2
699_4,14
